filename,tree1,tree2,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,pop,n,fasttime,naivetime,bhvtime
simphyout/pop_6_n_200_1.newick,34,46,200,0,199,199,6,200,856,6266,851589
simphyout/pop_6_n_200_1.newick,34,47,200,1,199,199,6,200,852,6194,862869
simphyout/pop_6_n_200_1.newick,34,48,200,0,199,199,6,200,844,6003,824890
simphyout/pop_6_n_200_1.newick,34,49,200,0,199,199,6,200,846,6188,853664
simphyout/pop_6_n_200_1.newick,35,36,200,0,199,199,6,200,861,6054,827637
simphyout/pop_6_n_200_1.newick,35,37,200,1,199,199,6,200,879,6077,831766
simphyout/pop_6_n_200_1.newick,35,38,200,1,199,199,6,200,851,6057,871038
simphyout/pop_6_n_200_1.newick,35,39,200,1,199,199,6,200,852,5985,816433
simphyout/pop_6_n_200_1.newick,35,40,200,1,199,199,6,200,858,6928,841437
simphyout/pop_6_n_200_1.newick,35,41,200,1,199,199,6,200,858,6062,849496
simphyout/pop_6_n_200_1.newick,35,42,200,1,199,199,6,200,853,6104,822015
simphyout/pop_6_n_200_1.newick,35,43,200,1,199,199,6,200,853,6017,854241
simphyout/pop_6_n_200_1.newick,35,44,200,1,199,199,6,200,861,6083,843562
simphyout/pop_6_n_200_1.newick,35,45,200,1,199,199,6,200,852,6254,836482
simphyout/pop_6_n_200_1.newick,35,46,200,1,199,199,6,200,855,6181,860942
simphyout/pop_6_n_200_1.newick,35,47,200,0,199,199,6,200,853,6051,802386
simphyout/pop_6_n_200_1.newick,35,48,200,1,199,199,6,200,844,6016,916859
simphyout/pop_6_n_200_1.newick,35,49,200,1,199,199,6,200,849,6147,858462
simphyout/pop_6_n_200_1.newick,36,37,200,1,199,199,6,200,855,6018,816802
simphyout/pop_6_n_200_1.newick,36,38,200,1,199,199,6,200,845,6039,957949
simphyout/pop_6_n_200_1.newick,36,39,200,1,199,199,6,200,869,6065,836739
simphyout/pop_6_n_200_1.newick,36,40,200,1,199,199,6,200,850,6117,876961
simphyout/pop_6_n_200_1.newick,36,41,200,1,199,199,6,200,845,6246,862978
simphyout/pop_6_n_200_1.newick,36,42,200,1,199,199,6,200,844,6026,836938
simphyout/pop_6_n_200_1.newick,36,43,200,1,199,199,6,200,847,6069,831097
simphyout/pop_6_n_200_1.newick,36,44,200,1,199,199,6,200,1274,6264,864317
simphyout/pop_6_n_200_1.newick,36,45,200,1,199,199,6,200,1076,6048,810369
simphyout/pop_6_n_200_1.newick,36,46,200,1,199,199,6,200,851,6554,850164
simphyout/pop_6_n_200_1.newick,36,47,200,0,199,199,6,200,863,6108,839698
simphyout/pop_6_n_200_1.newick,36,48,200,1,199,199,6,200,841,6066,822049
simphyout/pop_6_n_200_1.newick,36,49,200,1,199,199,6,200,854,6127,867383
simphyout/pop_6_n_200_1.newick,37,38,200,1,199,199,6,200,852,6093,857566
simphyout/pop_6_n_200_1.newick,37,39,200,1,199,199,6,200,859,7106,841920
simphyout/pop_6_n_200_1.newick,37,40,200,1,199,199,6,200,844,6022,914952
simphyout/pop_6_n_200_1.newick,37,41,200,1,199,199,6,200,851,6125,833080
simphyout/pop_6_n_200_1.newick,37,42,200,1,199,199,6,200,861,6048,847188
simphyout/pop_6_n_200_1.newick,37,43,200,1,199,199,6,200,863,5974,842914
simphyout/pop_6_n_200_1.newick,37,44,200,1,199,199,6,200,843,6089,821896
simphyout/pop_6_n_200_1.newick,37,45,200,1,199,199,6,200,853,6041,853221
simphyout/pop_6_n_200_1.newick,37,46,200,1,199,199,6,200,844,6163,833980
simphyout/pop_6_n_200_1.newick,37,47,200,1,199,199,6,200,855,6123,865749
simphyout/pop_6_n_200_1.newick,37,48,200,1,199,199,6,200,860,6046,865876
simphyout/pop_6_n_200_1.newick,37,49,200,1,199,199,6,200,856,6117,812638
simphyout/pop_6_n_200_1.newick,38,39,200,0,199,199,6,200,856,6050,859836
simphyout/pop_6_n_200_1.newick,38,40,200,0,199,199,6,200,857,6069,856661
simphyout/pop_6_n_200_1.newick,38,41,200,0,199,199,6,200,841,5936,826373
simphyout/pop_6_n_200_1.newick,38,42,200,0,199,199,6,200,854,6720,847059
simphyout/pop_6_n_200_1.newick,38,43,200,0,199,199,6,200,845,6021,839215
simphyout/pop_6_n_200_1.newick,38,44,200,0,199,199,6,200,856,6165,829650
simphyout/pop_6_n_200_1.newick,38,45,200,0,199,199,6,200,842,6099,876696
simphyout/pop_6_n_200_1.newick,38,46,200,0,199,199,6,200,858,6181,821307
simphyout/pop_6_n_200_1.newick,38,47,200,1,199,199,6,200,862,6433,888115
simphyout/pop_6_n_200_1.newick,38,48,200,0,199,199,6,200,850,6430,864197
simphyout/pop_6_n_200_1.newick,38,49,200,0,199,199,6,200,839,6055,831418
simphyout/pop_6_n_200_1.newick,39,40,200,0,199,199,6,200,860,6093,836177
simphyout/pop_6_n_200_1.newick,39,41,200,0,199,199,6,200,839,5954,849273
simphyout/pop_6_n_200_1.newick,39,42,200,0,199,199,6,200,853,6051,838656
simphyout/pop_6_n_200_1.newick,39,43,200,0,199,199,6,200,845,6073,879583
simphyout/pop_6_n_200_1.newick,39,44,200,0,199,199,6,200,1093,6098,844373
simphyout/pop_6_n_200_1.newick,39,45,200,0,199,199,6,200,850,6052,847927
simphyout/pop_6_n_200_1.newick,39,46,200,0,199,199,6,200,860,6223,881436
simphyout/pop_6_n_200_1.newick,39,47,200,1,199,199,6,200,850,6051,821890
simphyout/pop_6_n_200_1.newick,39,48,200,0,199,199,6,200,851,6003,851875
simphyout/pop_6_n_200_1.newick,39,49,200,0,199,199,6,200,843,6186,849197
simphyout/pop_6_n_200_1.newick,40,41,200,0,199,199,6,200,860,5975,829310
simphyout/pop_6_n_200_1.newick,40,42,200,0,199,199,6,200,845,7056,862329
simphyout/pop_6_n_200_1.newick,40,43,200,0,199,199,6,200,883,6109,831466
simphyout/pop_6_n_200_1.newick,40,44,200,0,199,199,6,200,841,6230,851338
simphyout/pop_6_n_200_1.newick,40,45,200,0,199,199,6,200,852,6111,882041
simphyout/pop_6_n_200_1.newick,40,46,200,0,199,199,6,200,844,6168,926973
simphyout/pop_6_n_200_1.newick,40,47,200,1,199,199,6,200,872,6902,894214
simphyout/pop_6_n_200_1.newick,40,48,200,0,199,199,6,200,837,5949,847207
simphyout/pop_6_n_200_1.newick,40,49,200,0,199,199,6,200,857,6697,814686
simphyout/pop_6_n_200_1.newick,41,42,200,0,199,199,6,200,867,6126,870185
simphyout/pop_6_n_200_1.newick,41,43,200,0,199,199,6,200,885,6061,821729
simphyout/pop_6_n_200_1.newick,41,44,200,0,199,199,6,200,847,6176,828902
simphyout/pop_6_n_200_1.newick,41,45,200,0,199,199,6,200,852,6023,865076
simphyout/pop_6_n_200_1.newick,41,46,200,0,199,199,6,200,843,6162,819258
simphyout/pop_6_n_200_1.newick,41,47,200,1,199,199,6,200,857,6091,846198
simphyout/pop_6_n_200_1.newick,41,48,200,0,199,199,6,200,835,6078,850883
simphyout/pop_6_n_200_1.newick,41,49,200,0,199,199,6,200,850,6109,807300
simphyout/pop_6_n_200_1.newick,42,43,200,0,199,199,6,200,849,6105,874279
simphyout/pop_6_n_200_1.newick,42,44,200,0,199,199,6,200,877,6108,848405
simphyout/pop_6_n_200_1.newick,42,45,200,0,199,199,6,200,838,6014,860370
simphyout/pop_6_n_200_1.newick,42,46,200,0,199,199,6,200,855,6868,863069
simphyout/pop_6_n_200_1.newick,42,47,200,1,199,199,6,200,847,6097,814350
simphyout/pop_6_n_200_1.newick,42,48,200,0,199,199,6,200,847,6087,1109641
simphyout/pop_6_n_200_1.newick,42,49,200,0,199,199,6,200,838,6424,1031021
simphyout/pop_6_n_200_1.newick,43,44,200,0,199,199,6,200,854,6235,873737
simphyout/pop_6_n_200_1.newick,43,45,200,0,199,199,6,200,841,7702,921115
simphyout/pop_6_n_200_1.newick,43,46,200,0,199,199,6,200,867,6229,897418
simphyout/pop_6_n_200_1.newick,43,47,200,1,199,199,6,200,848,6066,893040
simphyout/pop_6_n_200_1.newick,43,48,200,0,199,199,6,200,850,6806,871801
simphyout/pop_6_n_200_1.newick,43,49,200,0,199,199,6,200,845,6238,854461
simphyout/pop_6_n_200_1.newick,44,45,200,0,199,199,6,200,860,6075,829324
simphyout/pop_6_n_200_1.newick,44,46,200,0,199,199,6,200,847,6173,747884
simphyout/pop_6_n_200_1.newick,44,47,200,1,199,199,6,200,860,6163,708737
simphyout/pop_6_n_200_1.newick,44,48,200,0,199,199,6,200,837,5990,699999
simphyout/pop_6_n_200_1.newick,44,49,200,0,199,199,6,200,892,6331,749598
simphyout/pop_6_n_200_1.newick,45,46,200,0,199,199,6,200,845,6131,894279
simphyout/pop_6_n_200_1.newick,45,47,200,1,199,199,6,200,856,6128,870295
simphyout/pop_6_n_200_1.newick,45,48,200,0,199,199,6,200,858,6083,851662
simphyout/pop_6_n_200_1.newick,45,49,200,0,199,199,6,200,848,6161,900014
simphyout/pop_6_n_200_1.newick,46,47,200,1,199,199,6,200,846,6778,879283
simphyout/pop_6_n_200_1.newick,46,48,200,0,199,199,6,200,848,5976,866882
simphyout/pop_6_n_200_1.newick,46,49,200,0,199,199,6,200,841,6304,843048
simphyout/pop_6_n_200_1.newick,47,48,200,1,199,199,6,200,850,6075,900286
simphyout/pop_6_n_200_1.newick,47,49,200,1,199,199,6,200,885,6292,854527
simphyout/pop_6_n_200_1.newick,48,49,200,0,199,199,6,200,858,6128,852543
simphyout/pop_6_n_500_1.newick,0,1,500,10,499,499,6,500,2497,44237,10764602
simphyout/pop_6_n_500_1.newick,0,2,500,13,499,499,6,500,2334,44976,10398399
simphyout/pop_6_n_500_1.newick,0,3,500,6,499,499,6,500,2353,49252,9958558
simphyout/pop_6_n_500_1.newick,0,4,500,7,499,499,6,500,2324,45593,9563221
simphyout/pop_6_n_500_1.newick,0,5,500,5,499,499,6,500,3147,46792,9527588
simphyout/pop_6_n_500_1.newick,0,6,500,9,499,499,6,500,2519,46202,9445770
simphyout/pop_6_n_500_1.newick,0,7,500,9,499,499,6,500,2321,45275,12021461
simphyout/pop_6_n_500_1.newick,0,8,500,8,499,499,6,500,2376,45362,11479067
simphyout/pop_6_n_500_1.newick,0,9,500,8,499,499,6,500,2336,45005,10619798
simphyout/pop_6_n_500_1.newick,0,10,500,11,499,499,6,500,2326,44160,9557274
simphyout/pop_6_n_500_1.newick,0,11,500,7,499,499,6,500,2412,46019,9794236
simphyout/pop_6_n_500_1.newick,0,12,500,7,499,499,6,500,2342,44939,9562718
simphyout/pop_6_n_500_1.newick,0,13,500,10,499,499,6,500,2333,46610,9814248
simphyout/pop_6_n_500_1.newick,0,14,500,10,499,499,6,500,2326,45413,9534254
simphyout/pop_6_n_500_1.newick,0,15,500,7,499,499,6,500,2332,44884,9515650
simphyout/pop_6_n_500_1.newick,0,16,500,8,499,499,6,500,2357,46750,11525738
simphyout/pop_6_n_500_1.newick,0,17,500,10,499,499,6,500,2346,46362,10659114
simphyout/pop_6_n_500_1.newick,0,18,500,9,499,499,6,500,2338,48363,9453476
simphyout/pop_6_n_500_1.newick,0,19,500,8,499,499,6,500,2334,46230,9504415
simphyout/pop_6_n_500_1.newick,0,20,500,6,499,499,6,500,2331,45752,9896620
simphyout/pop_6_n_500_1.newick,0,21,500,13,499,499,6,500,2333,45419,9814201
simphyout/pop_6_n_500_1.newick,0,22,500,10,499,499,6,500,2356,45799,9655252
simphyout/pop_6_n_500_1.newick,0,23,500,12,499,499,6,500,2364,45795,9605584
simphyout/pop_6_n_500_1.newick,0,24,500,6,499,499,6,500,2325,48261,9639351
simphyout/pop_6_n_500_1.newick,0,25,500,7,499,499,6,500,2325,45948,9580081
simphyout/pop_6_n_500_1.newick,0,26,500,9,499,499,6,500,2338,44670,9501890
simphyout/pop_6_n_500_1.newick,0,27,500,11,499,499,6,500,2354,45097,9579746
simphyout/pop_6_n_500_1.newick,0,28,500,8,499,499,6,500,2368,44491,9526572
simphyout/pop_6_n_500_1.newick,0,29,500,9,499,499,6,500,2522,45257,9502389
simphyout/pop_6_n_500_1.newick,0,30,500,12,499,499,6,500,2402,50985,9489927
simphyout/pop_6_n_500_1.newick,0,31,500,8,499,499,6,500,2316,45895,9530039
simphyout/pop_6_n_500_1.newick,0,32,500,8,499,499,6,500,2325,45770,9527909
simphyout/pop_6_n_500_1.newick,0,33,500,7,499,499,6,500,2329,43941,9581746
simphyout/pop_6_n_500_1.newick,0,34,500,12,499,499,6,500,2338,45439,9433627
simphyout/pop_6_n_500_1.newick,0,35,500,9,499,499,6,500,2342,44209,9720600
simphyout/pop_6_n_500_1.newick,0,36,500,8,499,499,6,500,2330,45213,9491461
simphyout/pop_6_n_500_1.newick,0,37,500,11,499,499,6,500,2329,44847,9594745
simphyout/pop_6_n_500_1.newick,0,38,500,8,499,499,6,500,2346,45142,9530712
simphyout/pop_6_n_500_1.newick,0,39,500,6,499,499,6,500,2339,45620,9571666
simphyout/pop_6_n_500_1.newick,0,40,500,6,499,499,6,500,2390,44453,9637373
simphyout/pop_6_n_500_1.newick,0,41,500,7,499,499,6,500,2596,51654,10001834
simphyout/pop_6_n_500_1.newick,0,42,500,8,499,499,6,500,2407,44344,9503496
simphyout/pop_6_n_500_1.newick,0,43,500,10,499,499,6,500,2335,44710,9465960
simphyout/pop_6_n_500_1.newick,0,44,500,10,499,499,6,500,2336,45507,9564010
simphyout/pop_6_n_500_1.newick,0,45,500,11,499,499,6,500,2380,50928,9466289
simphyout/pop_6_n_500_1.newick,0,46,500,10,499,499,6,500,2336,48124,9509052
simphyout/pop_6_n_500_1.newick,0,47,500,7,499,499,6,500,2339,45083,9553609
simphyout/pop_6_n_500_1.newick,0,48,500,8,499,499,6,500,2364,44379,9535796
simphyout/pop_6_n_500_1.newick,0,49,500,8,499,499,6,500,2331,45105,9553265
simphyout/pop_6_n_500_1.newick,1,2,500,9,499,499,6,500,2368,45386,9516992
simphyout/pop_6_n_500_1.newick,1,3,500,7,499,499,6,500,2364,45327,9452645
simphyout/pop_6_n_500_1.newick,1,4,500,5,499,499,6,500,2314,45988,9535315
simphyout/pop_6_n_500_1.newick,1,5,500,7,499,499,6,500,2333,44133,9444784
simphyout/pop_6_n_500_1.newick,1,6,500,9,499,499,6,500,2327,44374,9447341
simphyout/pop_6_n_500_1.newick,1,7,500,9,499,499,6,500,2314,45434,10265301
simphyout/pop_6_n_500_1.newick,1,8,500,7,499,499,6,500,2331,46738,9517380
simphyout/pop_6_n_500_1.newick,1,9,500,10,499,499,6,500,2348,44704,9444018
simphyout/pop_6_n_500_1.newick,1,10,500,7,499,499,6,500,2314,45195,9803894
simphyout/pop_6_n_500_1.newick,1,11,500,7,499,499,6,500,2334,45105,9506494
simphyout/pop_6_n_500_1.newick,1,12,500,6,499,499,6,500,2339,45864,9487877
simphyout/pop_6_n_500_1.newick,1,13,500,4,499,499,6,500,2328,45575,10331330
simphyout/pop_6_n_500_1.newick,1,14,500,4,499,499,6,500,2319,44948,10432921
simphyout/pop_6_n_500_1.newick,1,15,500,5,499,499,6,500,2399,44175,9820025
simphyout/pop_6_n_500_1.newick,1,16,500,8,499,499,6,500,2325,46002,9522673
simphyout/pop_6_n_500_1.newick,1,17,500,10,499,499,6,500,2322,44836,9450757
simphyout/pop_6_n_500_1.newick,1,18,500,6,499,499,6,500,2341,45918,9497577
simphyout/pop_6_n_500_1.newick,1,19,500,10,499,499,6,500,2328,45922,9462746
simphyout/pop_6_n_500_1.newick,1,20,500,9,499,499,6,500,2324,45141,9795290
simphyout/pop_6_n_500_1.newick,1,21,500,9,499,499,6,500,2345,46229,9494255
simphyout/pop_6_n_500_1.newick,1,22,500,4,499,499,6,500,2325,46547,9682036
simphyout/pop_6_n_500_1.newick,1,23,500,8,499,499,6,500,2325,45529,9516896
simphyout/pop_6_n_500_1.newick,1,24,500,6,499,499,6,500,2331,45095,9544209
simphyout/pop_6_n_500_1.newick,1,25,500,7,499,499,6,500,2323,44237,9740067
simphyout/pop_6_n_500_1.newick,1,26,500,7,499,499,6,500,2331,44594,9570743
simphyout/pop_6_n_500_1.newick,1,27,500,9,499,499,6,500,2348,45390,9484165
simphyout/pop_6_n_500_1.newick,1,28,500,4,499,499,6,500,2325,45271,9689497
simphyout/pop_6_n_500_1.newick,1,29,500,6,499,499,6,500,2311,44727,9533382
simphyout/pop_6_n_500_1.newick,1,30,500,6,499,499,6,500,3106,44876,9571399
simphyout/pop_6_n_500_1.newick,1,31,500,8,499,499,6,500,2361,44789,9530833
simphyout/pop_6_n_500_1.newick,1,32,500,9,499,499,6,500,2411,43711,9542021
simphyout/pop_6_n_500_1.newick,1,33,500,7,499,499,6,500,2713,45055,9598433
simphyout/pop_6_n_500_1.newick,1,34,500,5,499,499,6,500,2325,43847,9436914
simphyout/pop_6_n_500_1.newick,1,35,500,7,499,499,6,500,2322,44417,9524508
simphyout/pop_6_n_500_1.newick,1,36,500,7,499,499,6,500,2336,45363,9519509
simphyout/pop_6_n_500_1.newick,1,37,500,7,499,499,6,500,2322,44862,9711116
simphyout/pop_6_n_500_1.newick,1,38,500,9,499,499,6,500,2350,44440,9544297
simphyout/pop_6_n_500_1.newick,1,39,500,6,499,499,6,500,2320,45533,9590710
simphyout/pop_6_n_500_1.newick,1,40,500,7,499,499,6,500,2327,44427,9708725
simphyout/pop_6_n_500_1.newick,1,41,500,4,499,499,6,500,2313,44569,9870506
simphyout/pop_6_n_500_1.newick,1,42,500,10,499,499,6,500,2730,45150,9729559
simphyout/pop_6_n_500_1.newick,1,43,500,10,499,499,6,500,2326,44661,9773070
simphyout/pop_6_n_500_1.newick,1,44,500,8,499,499,6,500,2348,45387,10013974
simphyout/pop_6_n_500_1.newick,1,45,500,4,499,499,6,500,2322,44555,9546606
simphyout/pop_6_n_500_1.newick,1,46,500,8,499,499,6,500,2318,46406,9479798
simphyout/pop_6_n_500_1.newick,1,47,500,11,499,499,6,500,2317,44615,9489191
simphyout/pop_6_n_500_1.newick,1,48,500,4,499,499,6,500,2330,44792,9551701
simphyout/pop_6_n_500_1.newick,1,49,500,6,499,499,6,500,2333,45144,9534557
simphyout/pop_6_n_500_1.newick,2,3,500,11,499,499,6,500,2358,45017,9569934
simphyout/pop_6_n_500_1.newick,2,4,500,10,499,499,6,500,2329,46381,9539352
simphyout/pop_6_n_500_1.newick,2,5,500,10,499,499,6,500,2331,43667,9910462
simphyout/pop_6_n_500_1.newick,2,6,500,13,499,499,6,500,2332,44536,9601648
simphyout/pop_6_n_500_1.newick,2,7,500,7,499,499,6,500,3225,45063,9590670
simphyout/pop_6_n_500_1.newick,2,8,500,8,499,499,6,500,2372,44608,9622792
simphyout/pop_6_n_500_1.newick,2,9,500,8,499,499,6,500,2340,45721,9838562
simphyout/pop_6_n_500_1.newick,2,10,500,9,499,499,6,500,2332,44773,9618057
simphyout/pop_6_n_500_1.newick,2,11,500,10,499,499,6,500,2347,44708,9531908
simphyout/pop_6_n_500_1.newick,2,12,500,9,499,499,6,500,2335,45582,9622490
simphyout/pop_6_n_500_1.newick,2,13,500,7,499,499,6,500,2379,44674,9556269
simphyout/pop_6_n_500_1.newick,2,14,500,7,499,499,6,500,2339,44845,9616358
simphyout/pop_6_n_500_1.newick,2,15,500,10,499,499,6,500,2332,45328,9620341
simphyout/pop_6_n_500_1.newick,2,16,500,5,499,499,6,500,2347,45574,9573016
simphyout/pop_6_n_500_1.newick,2,17,500,11,499,499,6,500,2339,44200,9605191
simphyout/pop_6_n_500_1.newick,2,18,500,12,499,499,6,500,2339,46200,9618712
simphyout/pop_6_n_500_1.newick,2,19,500,6,499,499,6,500,2451,45765,9634684
simphyout/pop_6_n_500_1.newick,2,20,500,9,499,499,6,500,2349,45195,9678780
simphyout/pop_6_n_500_1.newick,2,21,500,6,499,499,6,500,2334,44770,9591241
simphyout/pop_6_n_500_1.newick,2,22,500,6,499,499,6,500,2333,45793,10309718
simphyout/pop_6_n_500_1.newick,2,23,500,6,499,499,6,500,2331,45340,9720424
simphyout/pop_6_n_500_1.newick,2,24,500,10,499,499,6,500,2332,44591,9539497
simphyout/pop_6_n_500_1.newick,2,25,500,14,499,499,6,500,2403,44897,9627337
simphyout/pop_6_n_500_1.newick,2,26,500,12,499,499,6,500,2346,45542,10428585
simphyout/pop_6_n_500_1.newick,2,27,500,6,499,499,6,500,2336,45760,10008993
simphyout/pop_6_n_500_1.newick,2,28,500,9,499,499,6,500,2343,43757,9556152
simphyout/pop_6_n_500_1.newick,2,29,500,12,499,499,6,500,2332,45684,9621430
simphyout/pop_6_n_500_1.newick,2,30,500,8,499,499,6,500,2378,45633,9611332
simphyout/pop_6_n_500_1.newick,2,31,500,9,499,499,6,500,2355,46568,9570226
simphyout/pop_6_n_500_1.newick,2,32,500,6,499,499,6,500,2341,44371,9567986
simphyout/pop_6_n_500_1.newick,2,33,500,7,499,499,6,500,2346,44447,9566399
simphyout/pop_6_n_500_1.newick,2,34,500,11,499,499,6,500,2342,44141,9619435
simphyout/pop_6_n_500_1.newick,2,35,500,12,499,499,6,500,2343,45370,9621507
simphyout/pop_6_n_500_1.newick,2,36,500,8,499,499,6,500,2350,45216,9639797
simphyout/pop_6_n_500_1.newick,2,37,500,12,499,499,6,500,2342,44927,9789828
simphyout/pop_6_n_500_1.newick,2,38,500,8,499,499,6,500,2327,45337,9594581
simphyout/pop_6_n_500_1.newick,2,39,500,8,499,499,6,500,2332,45042,9709899
simphyout/pop_6_n_500_1.newick,2,40,500,8,499,499,6,500,2345,44873,9578741
simphyout/pop_6_n_500_1.newick,2,41,500,9,499,499,6,500,2349,45141,9594722
simphyout/pop_6_n_500_1.newick,2,42,500,13,499,499,6,500,2370,45049,9547077
simphyout/pop_6_n_500_1.newick,2,43,500,9,499,499,6,500,2741,45643,9610730
simphyout/pop_6_n_500_1.newick,2,44,500,6,499,499,6,500,2559,45643,9499944
simphyout/pop_6_n_500_1.newick,2,45,500,10,499,499,6,500,2338,44867,9543333
simphyout/pop_6_n_500_1.newick,2,46,500,10,499,499,6,500,2332,44900,9614817
simphyout/pop_6_n_500_1.newick,2,47,500,9,499,499,6,500,2348,44152,9544772
simphyout/pop_6_n_500_1.newick,2,48,500,10,499,499,6,500,2339,45030,9536756
simphyout/pop_6_n_500_1.newick,2,49,500,10,499,499,6,500,2342,45345,9634607
simphyout/pop_6_n_500_1.newick,3,4,500,6,499,499,6,500,2362,45280,9698429
simphyout/pop_6_n_500_1.newick,3,5,500,7,499,499,6,500,2351,44714,9679634
simphyout/pop_6_n_500_1.newick,3,6,500,7,499,499,6,500,2344,45074,9687932
simphyout/pop_6_n_500_1.newick,3,7,500,10,499,499,6,500,2335,43644,9605908
simphyout/pop_6_n_500_1.newick,3,8,500,6,499,499,6,500,2351,45492,9704342
simphyout/pop_6_n_500_1.newick,3,9,500,9,499,499,6,500,2803,45704,9622728
simphyout/pop_6_n_500_1.newick,3,10,500,4,499,499,6,500,2340,45597,9695098
simphyout/pop_6_n_500_1.newick,3,11,500,8,499,499,6,500,2351,45705,9622517
simphyout/pop_6_n_500_1.newick,3,12,500,5,499,499,6,500,2344,44502,9667110
simphyout/pop_6_n_500_1.newick,3,13,500,8,499,499,6,500,3019,44955,9872551
simphyout/pop_6_n_500_1.newick,3,14,500,5,499,499,6,500,2334,44985,9605149
simphyout/pop_6_n_500_1.newick,3,15,500,8,499,499,6,500,2386,45612,9617925
simphyout/pop_6_n_500_1.newick,3,16,500,8,499,499,6,500,2363,45559,9624508
simphyout/pop_6_n_500_1.newick,3,17,500,9,499,499,6,500,2342,44640,9626074
simphyout/pop_6_n_500_1.newick,3,18,500,7,499,499,6,500,2444,45131,9720862
simphyout/pop_6_n_500_1.newick,3,19,500,8,499,499,6,500,2340,45057,9939554
simphyout/pop_6_n_500_1.newick,3,20,500,8,499,499,6,500,2339,45984,9743234
simphyout/pop_6_n_500_1.newick,3,21,500,13,499,499,6,500,2662,44959,9508368
simphyout/pop_6_n_500_1.newick,3,22,500,6,499,499,6,500,2630,44983,9673474
simphyout/pop_6_n_500_1.newick,3,23,500,12,499,499,6,500,2337,44843,9622564
simphyout/pop_6_n_500_1.newick,3,24,500,6,499,499,6,500,2357,44836,9690169
simphyout/pop_6_n_500_1.newick,3,25,500,9,499,499,6,500,2333,46078,9582753
simphyout/pop_6_n_500_1.newick,3,26,500,6,499,499,6,500,2341,45813,9722661
simphyout/pop_6_n_500_1.newick,3,27,500,10,499,499,6,500,2380,44591,9635272
simphyout/pop_6_n_500_1.newick,3,28,500,7,499,499,6,500,2332,44133,9611791
simphyout/pop_6_n_500_1.newick,3,29,500,6,499,499,6,500,2347,44874,9724642
simphyout/pop_6_n_500_1.newick,3,30,500,12,499,499,6,500,2364,45646,9607963
simphyout/pop_6_n_500_1.newick,3,31,500,9,499,499,6,500,2331,45722,9627979
simphyout/pop_6_n_500_1.newick,3,32,500,9,499,499,6,500,2357,44686,9625844
simphyout/pop_6_n_500_1.newick,3,33,500,9,499,499,6,500,3221,46562,9547495
simphyout/pop_6_n_500_1.newick,3,34,500,7,499,499,6,500,2354,44490,9647233
simphyout/pop_6_n_500_1.newick,3,35,500,6,499,499,6,500,2351,43701,9792818
simphyout/pop_6_n_500_1.newick,3,36,500,8,499,499,6,500,2338,46332,9693600
simphyout/pop_6_n_500_1.newick,3,37,500,5,499,499,6,500,2365,45740,9689220
simphyout/pop_6_n_500_1.newick,3,38,500,9,499,499,6,500,2338,45091,9916147
simphyout/pop_6_n_500_1.newick,3,39,500,7,499,499,6,500,2521,45050,9635043
simphyout/pop_6_n_500_1.newick,3,40,500,6,499,499,6,500,2355,43848,9604980
simphyout/pop_6_n_500_1.newick,3,41,500,5,499,499,6,500,2332,44694,11004215
simphyout/pop_6_n_500_1.newick,3,42,500,5,499,499,6,500,2341,45503,9739315
simphyout/pop_6_n_500_1.newick,3,43,500,8,499,499,6,500,2344,46108,9740895
simphyout/pop_6_n_500_1.newick,3,44,500,8,499,499,6,500,2396,45871,10035254
simphyout/pop_6_n_500_1.newick,3,45,500,8,499,499,6,500,4720,45151,9639287
simphyout/pop_6_n_500_1.newick,3,46,500,7,499,499,6,500,2346,45953,9744258
simphyout/pop_6_n_500_1.newick,3,47,500,7,499,499,6,500,2336,43876,9645137
simphyout/pop_6_n_500_1.newick,3,48,500,5,499,499,6,500,2335,45360,9659361
simphyout/pop_6_n_500_1.newick,3,49,500,7,499,499,6,500,2347,46344,9612337
simphyout/pop_6_n_500_1.newick,4,5,500,4,499,499,6,500,2392,45125,9632463
simphyout/pop_6_n_500_1.newick,4,6,500,8,499,499,6,500,2321,45815,9567943
simphyout/pop_6_n_500_1.newick,4,7,500,8,499,499,6,500,2310,44366,9632169
simphyout/pop_6_n_500_1.newick,4,8,500,6,499,499,6,500,2330,44757,9670636
simphyout/pop_6_n_500_1.newick,4,9,500,11,499,499,6,500,2328,44479,9583672
simphyout/pop_6_n_500_1.newick,4,10,500,6,499,499,6,500,2341,44704,9596091
simphyout/pop_6_n_500_1.newick,4,11,500,4,499,499,6,500,2399,45745,9590650
simphyout/pop_6_n_500_1.newick,4,12,500,6,499,499,6,500,2335,45065,9571651
simphyout/pop_6_n_500_1.newick,4,13,500,7,499,499,6,500,2320,45166,9482781
simphyout/pop_6_n_500_1.newick,4,14,500,5,499,499,6,500,2315,45056,9521453
simphyout/pop_6_n_500_1.newick,4,15,500,4,499,499,6,500,2318,45244,9608757
simphyout/pop_6_n_500_1.newick,4,16,500,8,499,499,6,500,2584,46182,9859068
simphyout/pop_6_n_500_1.newick,4,17,500,8,499,499,6,500,2347,44480,9489145
simphyout/pop_6_n_500_1.newick,4,18,500,6,499,499,6,500,2322,45697,9623509
simphyout/pop_6_n_500_1.newick,4,19,500,9,499,499,6,500,2319,44560,9589656
