filename,tree1,tree2,time,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,algo,pop,n
simphyout/pop_7_n_100_1.newick,5,25,398,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,26,395,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,27,399,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,28,403,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,29,394,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,30,392,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,31,395,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,32,410,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,33,396,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,34,389,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,35,391,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,36,389,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,37,398,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,38,412,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,39,394,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,40,397,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,41,395,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,42,391,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,43,410,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,44,402,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,45,394,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,46,398,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,47,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,48,402,100,25,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,5,49,390,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,7,403,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,8,396,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,9,404,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,10,395,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,11,395,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,12,389,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,13,394,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,14,392,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,15,393,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,16,390,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,17,393,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,18,396,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,19,391,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,20,393,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,21,393,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,22,393,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,23,391,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,24,393,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,25,391,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,26,398,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,27,571,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,28,728,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,29,758,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,30,464,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,31,392,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,32,395,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,33,393,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,34,395,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,35,392,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,36,395,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,37,388,100,4,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,38,399,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,39,390,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,40,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,41,393,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,42,389,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,43,387,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,44,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,45,394,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,46,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,47,393,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,48,391,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,6,49,395,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,8,391,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,9,416,100,4,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,10,389,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,11,389,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,12,387,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,13,390,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,14,389,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,15,384,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,16,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,17,401,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,18,391,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,19,386,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,20,393,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,21,385,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,22,389,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,23,388,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,24,389,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,25,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,26,396,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,27,386,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,28,384,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,29,382,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,30,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,31,385,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,32,385,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,33,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,34,383,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,35,393,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,36,382,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,37,389,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,38,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,39,391,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,40,383,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,41,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,42,384,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,43,387,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,44,384,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,45,382,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,46,387,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,47,383,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,48,387,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,7,49,386,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,9,408,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,10,387,100,4,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,11,392,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,12,385,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,13,388,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,14,387,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,15,390,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,16,382,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,17,385,100,4,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,18,390,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,19,390,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,20,388,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,21,387,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,22,390,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,23,388,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,24,391,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,25,388,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,26,395,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,27,386,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,28,391,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,29,384,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,30,392,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,31,390,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,32,393,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,33,386,100,4,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,34,404,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,35,394,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,36,387,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,37,386,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,38,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,39,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,40,385,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,41,391,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,42,384,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,43,388,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,44,385,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,45,394,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,46,384,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,47,384,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,48,388,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,8,49,394,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,10,395,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,11,387,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,12,394,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,13,389,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,14,391,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,15,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,16,392,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,17,394,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,18,398,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,19,389,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,20,393,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,21,389,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,22,392,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,23,391,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,24,387,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,25,391,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,26,398,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,27,391,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,28,391,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,29,393,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,30,390,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,31,390,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,32,388,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,33,395,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,34,389,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,35,398,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,36,388,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,37,393,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,38,416,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,39,397,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,40,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,41,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,42,388,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,43,394,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,44,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,45,389,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,46,392,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,47,388,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,48,392,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,9,49,389,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,11,396,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,12,386,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,13,391,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,14,387,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,15,388,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,16,402,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,17,392,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,18,389,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,19,383,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,20,387,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,21,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,22,385,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,23,386,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,24,387,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,25,387,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,26,390,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,27,389,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,28,393,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,29,383,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,30,392,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,31,387,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,32,421,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,33,387,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,34,394,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,35,390,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,36,386,100,20,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,37,387,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,38,395,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,39,384,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,40,384,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,41,391,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,42,386,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,43,384,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,44,384,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,45,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,46,382,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,47,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,48,386,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,10,49,387,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,12,386,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,13,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,14,385,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,15,384,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,16,388,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,17,385,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,18,387,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,19,383,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,20,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,21,385,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,22,386,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,23,385,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,24,386,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,25,385,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,26,392,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,27,410,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,28,386,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,29,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,30,390,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,31,387,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,32,383,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,33,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,34,384,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,35,394,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,36,385,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,37,391,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,38,389,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,39,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,40,383,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,41,386,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,42,399,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,43,387,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,44,382,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,45,382,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,46,386,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,47,382,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,48,387,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,11,49,384,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,13,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,14,384,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,15,387,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,16,380,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,17,388,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,18,388,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,19,388,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,20,385,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,21,384,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,22,388,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,23,391,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,24,388,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,25,384,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,26,393,100,20,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,27,385,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,28,384,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,29,382,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,30,388,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,31,384,100,20,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,32,388,100,21,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,33,385,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,34,384,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,35,387,100,27,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,36,388,100,28,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,37,382,100,21,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,38,388,100,23,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,39,389,100,21,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,40,382,100,18,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,41,386,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,42,382,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,43,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,44,384,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,45,388,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,46,381,100,16,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,47,382,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,48,385,100,22,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,12,49,391,100,19,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,14,385,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,15,382,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,16,386,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,17,390,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,18,387,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,19,383,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,20,388,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,21,396,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,22,389,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,23,383,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,24,387,100,5,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,25,385,100,8,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,26,390,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,27,385,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,28,385,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,29,388,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,30,390,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,31,384,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,32,383,100,13,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,33,389,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,34,401,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,35,388,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,36,382,100,17,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,37,388,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,38,388,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,39,389,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,40,382,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,41,384,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,42,384,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,43,387,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,44,383,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,45,381,100,6,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,46,387,100,7,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,47,381,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,48,386,100,15,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,13,49,383,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,15,390,100,11,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,16,383,100,14,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,17,391,100,12,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,18,388,100,9,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,19,384,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,20,385,100,10,99,99,fast,7,100
simphyout/pop_7_n_100_1.newick,14,21,390,100,12,99,99,fast,7,100
